quote_number,item_id,workflow_status,part_number,revision,description,type,material,process,is_fully_configured,quantity,unit_price,total_price,total_price_with_add_ons,lead_time
7518,6934828,completed,0043-04237,02,"BASE, CORNER FRAME, RUBICON",assembled,Carbon Steel A36,SM - Assy,True,15,376.00,5640.00,6840.00,57
7518,6934828,completed,0043-04237,02,"BASE, CORNER FRAME, RUBICON",assembled,Carbon Steel A36,SM - Assy,True,20,334.00,6680.00,7880.00,57
7518,6934828,completed,0043-04237,02,"BASE, CORNER FRAME, RUBICON",assembled,Carbon Steel A36,SM - Assy,True,50,288.00,14400.00,15600.00,62
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,1,1280.00,1280.00,2380.00,61
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,2,685.00,1370.00,2470.00,61
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,3,487.00,1461.00,2561.00,61
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,5,328.00,1640.00,2740.00,61
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,10,210.00,2100.00,3200.00,62
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,15,170.00,2550.00,3650.00,62
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,20,150.00,3000.00,4100.00,63
7518,6990356,completed,0043-04285,02,"GRIP, CORNER FRAME",manufactured,Aluminum 6061-T6,MS - Mill,True,50,115.00,5750.00,5750.00,65
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,1,18500.00,18500.00,22900.00,109
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,2,12400.00,24800.00,29200.00,110
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,3,10400.00,31200.00,35600.00,110
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,4,9390.00,37560.00,41960.00,110
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,5,8790.00,43950.00,48350.00,111
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,10,7590.00,75900.00,80300.00,112
7519,7089204,completed,0011-06383,01,"KIT,FRAME, VIA A  ,SELECTIVE PRECLEAN",assembled,CRS,SM - Assy,True,15,7180.00,107700.00,112100.00,114
7520,6935171,completed,0023-02774,02,"BRACKET MOUNTING, PYROHUB CH-B & D",manufactured,Aluminum 5052-H32,SM - Piece,True,1,652.00,652.00,1252.00,51
7520,6935171,completed,0023-02774,02,"BRACKET MOUNTING, PYROHUB CH-B & D",manufactured,Aluminum 5052-H32,SM - Piece,True,5,177.00,885.00,1485.00,51
7520,6935171,completed,0023-02774,02,"BRACKET MOUNTING, PYROHUB CH-B & D",manufactured,Aluminum 5052-H32,SM - Piece,True,10,118.00,1180.00,1780.00,51
7520,6935172,completed,0023-02917,02,"BRACKET MOUNTING, PYROHUB CH-A & C",manufactured,Aluminum 5052-H32,SM - Piece,True,1,652.00,652.00,1252.00,51
7520,6935172,completed,0023-02917,02,"BRACKET MOUNTING, PYROHUB CH-A & C",manufactured,Aluminum 5052-H32,SM - Piece,True,5,177.00,885.00,1485.00,51
7520,6935172,completed,0023-02917,02,"BRACKET MOUNTING, PYROHUB CH-A & C",manufactured,Aluminum 5052-H32,SM - Piece,True,10,118.00,1180.00,1780.00,51
7521,6935723,completed,00226700B,B,WHEEL HUB WITH STUDS FOR VRT-110C GEARBOX,assembled,,MS - Lathe,False,50,254.00,12700.00,14905.00,70
7521,6935723,completed,00226700B,B,WHEEL HUB WITH STUDS FOR VRT-110C GEARBOX,assembled,,MS - Lathe,False,100,224.00,22400.00,24605.00,70
7522,7095809,completed,0010-82136,02,ASSEMBLY UPPER FRAME,manufactured,,Historical Part Requote,False,1,8500.00,8500.00,8500.00,50
7522,7095809,completed,0010-82136,02,ASSEMBLY UPPER FRAME,manufactured,,Historical Part Requote,False,2,5800.00,11600.00,11600.00,50
7522,7095809,completed,0010-82136,02,ASSEMBLY UPPER FRAME,manufactured,,Historical Part Requote,False,4,5800.00,23200.00,23200.00,50
7522,7095809,completed,0010-82136,02,ASSEMBLY UPPER FRAME,manufactured,,Historical Part Requote,False,6,5800.00,34800.00,34800.00,50
7523,7011176,completed,512-030-330-211,-,,manufactured,Aluminum 2124,MS - Mill,False,1,1921.00,1921.00,2991.00,70
7523,6936436,completed,512-030-330-212,-,Fitting Mid Lift Frame-RH,manufactured,Aluminum 2124,MS - Mill,True,1,1921.00,1921.00,2991.00,70
7523,6936439,completed,512-030-330-215,-,Fitting Mid Lift Frame-LH,assembled,Aluminum 2124,MS - Mill,True,1,1921.00,1921.00,2991.00,70
7523,6936441,completed,512-030-330-216,-,Fitting Mid Lift Frame-RH,manufactured,Aluminum 2124,MS - Mill,True,3,1921.00,5763.00,6833.00,70
7524,6936479,completed,512-010-107-101,-,STOP ASSY UP,assembled,,Aerospace Assembly,False,66,1514.00,99924.00,103714.00,80
7525,6942771,completed,901-005-856-101,B/D,CHASSIS ASSY,manufactured,,,False,4,2634.00,10536.00,10536.00,80
7526,6945348,not_started,E12132010,A,"FLANGE,BLANK-OFF,NI PL,NW25",manufactured,Aluminum 6061-T6,MS - Mill,True,1,868.00,868.00,1768.00,65
7526,6945348,not_started,E12132010,A,"FLANGE,BLANK-OFF,NI PL,NW25",manufactured,Aluminum 6061-T6,MS - Mill,True,8,126.00,1008.00,1908.00,65
7526,6945348,not_started,E12132010,A,"FLANGE,BLANK-OFF,NI PL,NW25",manufactured,Aluminum 6061-T6,MS - Mill,True,10,105.00,1050.00,1950.00,65
7526,6945348,not_started,E12132010,A,"FLANGE,BLANK-OFF,NI PL,NW25",manufactured,Aluminum 6061-T6,MS - Mill,True,12,90.50,1086.00,1986.00,65
7526,6945348,not_started,E12132010,A,"FLANGE,BLANK-OFF,NI PL,NW25",manufactured,Aluminum 6061-T6,MS - Mill,True,15,66.13,991.95,1891.95,65
7526,6945348,not_started,E12132010,A,"FLANGE,BLANK-OFF,NI PL,NW25",manufactured,Aluminum 6061-T6,MS - Mill,True,72,36.13,2601.36,2601.36,66
7527,6948534,completed,0010-86666,05,"ASSEMBLY,PELTIER COOLER, DUAL POSITIONS,",assembled,,SM - Assy,False,5,4260.00,21300.00,26000.00,80
7527,6948534,completed,0010-86666,05,"ASSEMBLY,PELTIER COOLER, DUAL POSITIONS,",assembled,,SM - Assy,False,20,3360.00,67200.00,71900.00,80
7527,6948534,completed,0010-86666,05,"ASSEMBLY,PELTIER COOLER, DUAL POSITIONS,",assembled,,SM - Assy,False,200,3340.00,668000.00,668000.00,260
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,1,570.00,570.00,1170.00,51
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,2,294.00,588.00,1188.00,51
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,3,202.00,606.00,1206.00,51
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,5,129.00,645.00,1245.00,51
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,10,72.90,729.00,1329.00,51
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,25,39.72,993.00,1593.00,51
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,50,28.66,1433.00,1433.00,52
7528,6948551,completed,0023-26420,02,"MOUNTING PLATE IHC ASSY, 300MM, HDPCVD,AP",manufactured,CRS,SM - Piece,True,100,23.31,2331.00,2331.00,52
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,1,636.00,636.00,1236.00,52
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,2,349.00,698.00,1298.00,52
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,3,253.00,759.00,1359.00,52
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,5,177.00,885.00,1485.00,52
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,10,119.00,1190.00,1790.00,52
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,25,84.36,2109.00,2709.00,53
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,50,72.88,3644.00,3644.00,54
7528,6948552,completed,0023-33505,02,"COVER, IHC ECLOSURE, FRAME ASSU, 300MM, HDPCVD",manufactured,CRS,SM - Piece,True,100,67.74,6774.00,6774.00,57
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,1,1190.00,1190.00,1790.00,49
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,2,722.00,1444.00,2044.00,49
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,3,566.00,1698.00,2298.00,49
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,5,442.00,2210.00,2810.00,50
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,10,347.00,3470.00,4070.00,51
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,25,291.00,7275.00,7875.00,54
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,50,271.00,13550.00,14150.00,60
7528,6948553,completed,0042-74108,02,"IHC ENCLOSURE, CHAMBER FRAME, 300MM HDPCVD, AP",assembled,CRS,SM - Assy,True,100,262.00,26200.00,26200.00,71
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,1,576.00,576.00,1076.00,50
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,2,296.00,592.00,1092.00,48
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,3,203.00,609.00,1109.00,48
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,5,128.00,640.00,1140.00,50
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,10,71.80,718.00,1218.00,50
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,25,38.16,954.00,1454.00,50
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,50,26.94,1347.00,1347.00,48
7528,6948651,completed,0042-85623,04,"MOUNTING BRKT FRAME
ASSY, 300MM ULTIMA X,
CRS, ASTM A1008,CS-TYPE B",manufactured,CRS,SM - Piece W/HDWE,True,100,21.49,2149.00,2149.00,49
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,1,576.00,576.00,1076.00,50
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,2,296.00,592.00,1092.00,50
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,3,203.00,609.00,1109.00,46
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,5,128.00,640.00,1140.00,50
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,10,71.50,715.00,1215.00,50
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,25,37.88,947.00,1447.00,46
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,50,26.66,1333.00,1333.00,46
7528,6948659,completed,0042-85624,03,"SUPPORT, PLATFORM
FRAME ASSY, 300MM,
HDPCVD",manufactured,CRS,SM - Piece W/HDWE,True,100,20.93,2093.00,2093.00,47
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,1,586.00,586.00,1086.00,50
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,2,304.00,608.00,1108.00,48
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,3,209.00,627.00,1127.00,48
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,5,134.00,670.00,1170.00,50
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,10,77.20,772.00,1272.00,50
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,25,43.28,1082.00,1582.00,48
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,50,31.96,1598.00,1598.00,50
7528,6948712,completed,0042-86652,02,"MOUNTING BRKT FRAME
ASSY, COMET, 300MM
ULTIMA X",manufactured,CRS,SM - Piece W/HDWE,True,100,26.51,2651.00,2651.00,50
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,1,847.00,847.00,1947.00,53
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,2,450.00,900.00,2000.00,53
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,3,318.00,954.00,2054.00,53
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,5,212.00,1060.00,2160.00,54
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,10,133.00,1330.00,2430.00,54
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,25,84.60,2115.00,3215.00,55
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,50,68.70,3435.00,3435.00,56
7528,6986605,completed,0042-96663,02,"BRACKET, 4 GASLINES, IHC 300MM, HDPCVD",manufactured,Aluminum 6061-T6,MS - Mill,True,100,61.28,6128.00,6128.00,58
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,1,1390.00,1390.00,1990.00,49
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,2,778.00,1556.00,2156.00,50
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,3,575.00,1725.00,2325.00,50
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,5,412.00,2060.00,2660.00,50
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,10,291.00,2910.00,3510.00,51
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,25,217.00,5425.00,6025.00,53
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,50,193.00,9650.00,9650.00,57
7528,6948558,completed,0042-99072,02,"COVER-1, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",assembled,CRS,SM - Assy,True,100,183.00,18300.00,18300.00,65
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,1,591.00,591.00,1191.00,53
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,2,308.00,616.00,1216.00,53
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,3,213.00,639.00,1239.00,53
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,5,137.00,685.00,1285.00,53
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,10,80.10,801.00,1401.00,53
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,25,46.00,1150.00,1750.00,53
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,50,34.64,1732.00,1732.00,54
7528,6986603,completed,0042-99116,02,"COVER-2, TOP, IHC BOX, COMET, 300MM, HDP-CVD, ULTIMA-X",manufactured,CRS,SM - Piece W/HDWE,True,100,29.20,2920.00,2920.00,55
7529,6953841,completed,0020-23847,07,"CLAMP, MEDIUM, SHIELD, INNER, 300MM SIP",manufactured,Nitronic 60,MS - Mill,True,500,43.29,21645.00,21645.00,60
7529,6953844,completed,0020-23848,06,"CLAMP, MARGIN, SHIELD, INNER, 300MM SIP",manufactured,Nitronic 60,MS - Mill,True,150,41.33,6199.50,6199.50,60
7529,6953845,completed,0020-83528,03,"NUT SECTOR, WAFER LIFT, 300MM ENDURA",manufactured,Nitronic 60,MS - Mill,True,50,65.86,3293.00,3293.00,60
7529,6953847,completed,0020-91609,02,"PLATE, NUT, CH. SHIELD, 300MM ENCORE TA(N) 11",manufactured,Nitronic 60,MS - Mill,True,150,41.08,6162.00,6162.00,60
7529,6953798,completed,0021-19688,06,"CLAMP, UPPER ADAPTER SIP 300MM",manufactured,Stainless Steel 304L,MS - Mill,True,150,128.00,19200.00,19200.00,60
7529,6953799,completed,0021-28902,03,"NUTPLATE, SHIELD W LINER, STD PVD, 300MM",manufactured,Stainless Steel 304L,MS - Mill,True,130,94.38,12269.40,12269.40,60
7529,6953863,completed,0021-31341,01,"RING, NUT SECTOR PC",manufactured,Nitronic 60,MS - Mill,True,20,100.96,2019.20,2019.20,60
7529,6953865,completed,0021-33842,03,"NUT PLATE, EQUIPOTENTIAL, XESC",manufactured,Nitronic 60,MS - Mill,True,50,38.02,1901.00,1901.00,60
7529,6953872,completed,0021-82352,04,"PLATE, NUT SECTOR, NITRONIC 60, ADAPTER",manufactured,Nitronic 60,MS - Mill,True,103,56.37,5806.11,5806.11,60
7529,6953873,completed,0021-91756,03,NUT PLATE,manufactured,Nitronic 60,MS - Mill,True,70,43.01,3010.70,3010.70,60
7529,6953877,completed,0022-00263,04,"BASE PLATE RIGHT, LIFTING BRACKET. APC",manufactured,Nitronic 60,MS - Mill,True,50,248.00,12400.00,12400.00,60
7529,6953878,completed,0022-00264,04,"BASE PLATE LEFT, LIFTING BRACKET. APC  E",manufactured,Nitronic 60,MS - Mill,True,50,248.00,12400.00,12400.00,60
7529,6953801,completed,0022-06646,03,"PLATE, NUT SECTOR, BIAS ADAPTER",manufactured,Nitronic 60,MS - Mill,True,200,111.00,22200.00,22200.00,60
7529,6953879,completed,0022-13908,04,"BRACKET, ANTI LIFT KIT, DTESC MOUNT",manufactured,Nitronic 60,MS - Mill,True,50,72.58,3629.00,3629.00,60
7529,6953802,completed,0022-28562,05,"PLATE, NUT, SHIELD, ADAPTER, 600MM",manufactured,Nitronic 60,MS - Mill,True,130,81.50,10595.00,10595.00,60
7529,6953804,completed,0022-41052,02,"NUT SECTOR, HT MCXT, E2, 300MM",manufactured,Nitronic 60,MS - Mill,True,25,86.76,2169.00,2169.00,60
7529,6953881,completed,0040-96246,05,"LOWER, BRACKET, LTFT SHIELDS
FEOL ENDURA2 LAB",manufactured,CRS,MS - Mill,True,100,35.71,3571.00,3571.00,60
7529,6953807,completed,0041-63094,06,"HEATER PLATE, MOW",manufactured,Aluminum 6061-T6,MS - Mill,True,50,105.00,5250.00,5250.00,60
7530,6955640,completed,VA112719G2,A,,manufactured,Aluminum 6061-T4,SM - Piece,False,10,102.00,1020.00,1020.00,50
7530,6955640,completed,VA112719G2,A,,manufactured,Aluminum 6061-T4,SM - Piece,False,25,48.52,1213.00,1213.00,50
7530,6955640,completed,VA112719G2,A,,manufactured,Aluminum 6061-T4,SM - Piece,False,50,30.68,1534.00,1534.00,50
7531,6956325,no_quote,0022-62599,02,"ADAPTER,MCVD/DCS CHAMBER",manufactured,,NQ - No Capacity,False,18,0.00,0.00,0.00,5
7531,6956174,no_quote,0021-06316,09,"SHIELD, ALUMINUM 300MM, WXZ",manufactured,,NQ - No Capacity,False,84,0.00,0.00,0.00,5
7531,6956175,no_quote,0021-94017,05,"BOTTOM LOWER SHIELD,XT PEDESTAL, CLEAN C",manufactured,,NQ - No Capacity,False,58,0.00,0.00,0.00,5
7531,6956176,no_quote,0022-30024,05,"CONICAL SHIELD, BB",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956177,no_quote,0022-40808,05,"SHIELD LOWER, HT MCXT, E2, 300MM",manufactured,,NQ - No Capacity,False,25,0.00,0.00,0.00,5
7531,6956178,no_quote,0022-42048,04,"SHIELD INNER, HT MCXT, E2, 300MM",manufactured,,NQ - No Capacity,False,29,0.00,0.00,0.00,5
7531,6956179,no_quote,0022-48341,04,"SHIELD, INNER SINGLE, ENCORE II TAN, ARC",manufactured,,NQ - No Capacity,False,46,0.00,0.00,0.00,5
7531,6956180,no_quote,0022-48509,05,"SHIELD, TOP, SINGLE, 300MM PVD",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956181,no_quote,0022-53433,03,"SHIELD OUTER, DUAL RPS, SSW, PRODUCER 30",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956327,no_quote,0022-55371,02,"ADAPTER ISO 200MM KF
TO CF, G11 HEATER
DEGAS, 300MM",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,600
7531,6956183,no_quote,0022-60012,02,SHIELD UPPER LIFTABLE STDTAN SHORT A101,manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956184,no_quote,0022-67376,03,"ADAPTER, SIDE, KF 40, SSW, PRODUCER 300M",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956185,no_quote,0022-81837,03,"OUTER SHIELD, RAISED CHAMBER, DNP, CVD 3",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956186,no_quote,0040-63148,01,"PLATE, ADAPTER, WATER LEAK DETECT",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956187,no_quote,0040-81713,02,"ADAPTER, SHORT, LIFTABLE, RPG, 300MM PVD",manufactured,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
7531,6956335,no_quote,0041-02659,03,"ADAPTER, 300MM PC XT TURBO/XTE ENDURA2",assembled,,NQ - No Capacity,False,244,910.57,222179.08,222179.08,5
7531,6956189,no_quote,0041-28285,06,"INNER SHIELD, CVD-Co, 300MM",assembled,,NQ - No Capacity,False,343,0.00,0.00,0.00,5
7531,6956190,no_quote,0041-45351,03,"INNER SHIELD, COOL LID, ISANI XT",assembled,,NQ - No Capacity,False,58,0.00,0.00,0.00,5
7531,6956191,no_quote,0041-79469,08,"INNER SHIELD, CVD-Co, 300MM",assembled,,NQ - No Capacity,False,45,0.00,0.00,0.00,5
7531,6956192,no_quote,0041-93084,03,"ADAPTER, WATER COOLED, 1.52 INCH THK, 2K",assembled,,NQ - No Capacity,False,10,0.00,0.00,0.00,5
