quote_number,item_id,workflow_status,part_number,revision,description,type,material,process,is_fully_configured,quantity,unit_price,total_price,total_price_with_add_ons,lead_time
6502,5808341,completed,0040-52072,04,HINGE BRACKET UNIVERSL LID 30 MM ENDURA,manufactured,Aluminum 6061-T6,MS - Mill,True,25,1540.00,38500.00,40000.00,79
6502,5808341,completed,0040-52072,04,HINGE BRACKET UNIVERSL LID 30 MM ENDURA,manufactured,Aluminum 6061-T6,MS - Mill,True,50,1470.00,73500.00,73500.00,96
6502,5810239,completed,0041-31673,07,"SPACER, HT SWLL HOOP, ENP",manufactured,Aluminum 6061-T6,MS - Mill,True,5,325.00,1625.00,2425.00,65
6502,5810239,completed,0041-31673,07,"SPACER, HT SWLL HOOP, ENP",manufactured,Aluminum 6061-T6,MS - Mill,True,10,194.00,1940.00,2740.00,65
6502,5810239,completed,0041-31673,07,"SPACER, HT SWLL HOOP, ENP",manufactured,Aluminum 6061-T6,MS - Mill,True,25,115.00,2875.00,3675.00,66
6502,5810239,completed,0041-31673,07,"SPACER, HT SWLL HOOP, ENP",manufactured,Aluminum 6061-T6,MS - Mill,True,50,90.00,4500.00,4500.00,67
6512,5595907,completed,0023-16336,03,NUT PLATE EV MANIFOLD,manufactured,Aluminum 5052-H32,SM - Piece,True,1,499.00,499.00,1099.00,62
6512,5595907,completed,0023-16336,03,NUT PLATE EV MANIFOLD,manufactured,Aluminum 5052-H32,SM - Piece,True,5,120.00,600.00,1200.00,62
6512,5595907,completed,0023-16336,03,NUT PLATE EV MANIFOLD,manufactured,Aluminum 5052-H32,SM - Piece,True,10,72.30,723.00,1323.00,62
6518,5613089,no_quote,512-830-600-703,-,AFT SKIN ASSY RH,manufactured,,NQ - No Capacity,False,1,0.00,0.00,0.00,5
6517,5612889,completed,512-030-300-555,-,BRACKET ASSY INTR PANEL,manufactured,Aluminum 6013-T4,SM - Piece (combo),True,132,361.00,47652.00,47652.00,70
6519,5613322,no_quote,212-030-156-003,AH,BULKHEAD,manufactured,,NQ - No Capacity,False,12,0.00,0.00,0.00,5
6515,5706246,completed,0042-77504,03,"TOP COVER, RF AC
FILTER & RELAY, 300MM
CVD",manufactured,Aluminum 5050-H32,SM - Piece W/HDWE,True,1,562.00,562.00,1362.00,67
6515,5706246,completed,0042-77504,03,"TOP COVER, RF AC
FILTER & RELAY, 300MM
CVD",manufactured,Aluminum 5050-H32,SM - Piece W/HDWE,True,5,131.00,655.00,1455.00,67
6515,5706246,completed,0042-77504,03,"TOP COVER, RF AC
FILTER & RELAY, 300MM
CVD",manufactured,Aluminum 5050-H32,SM - Piece W/HDWE,True,10,77.00,770.00,1570.00,67
6514,5596348,completed,0042-97458,01,DRIP TRAY_5K TMP,assembled,Aluminum 5052-H32,SM - Assy,True,1,110.00,110.00,710.00,36
6514,5596348,completed,0042-97458,01,DRIP TRAY_5K TMP,assembled,Aluminum 5052-H32,SM - Assy,True,5,184.00,920.00,1520.00,62
6514,5596348,completed,0042-97458,01,DRIP TRAY_5K TMP,assembled,Aluminum 5052-H32,SM - Assy,True,10,110.00,1100.00,1700.00,62
6513,5780727,completed,0042-56657,06,"ASSEMBLY,COVER, VALVES,
C3oAP",assembled,CRS,SM - Assy,True,1,1110.00,1110.00,1110.00,66
6513,5780727,completed,0042-56657,06,"ASSEMBLY,COVER, VALVES,
C3oAP",assembled,CRS,SM - Assy,True,5,302.00,1510.00,1510.00,66
6513,5780727,completed,0042-56657,06,"ASSEMBLY,COVER, VALVES,
C3oAP",assembled,CRS,SM - Assy,True,10,201.00,2010.00,2010.00,66
6523,5615530,completed,03-P15263B09,D,HOUSING,manufactured,,,False,38,174.00,6612.00,6612.00,40
6520,5613414,completed,512-030-130-545,-,CAP PITOT MOUNT,manufactured,Aluminum 7050-T7451,MS - Mill,True,2,1146.00,2292.00,2292.00,61
6524,5615581,completed,901-075-653-101,A,COVER PLATE,manufactured,,,False,1,1421.00,1421.00,1421.00,60
6524,5615581,completed,901-075-653-101,A,COVER PLATE,manufactured,,,False,9,243.00,2187.00,2187.00,60
6524,5615581,completed,901-075-653-101,A,COVER PLATE,manufactured,,,False,10,236.00,2360.00,2360.00,60
6524,5615581,completed,901-075-653-101,A,COVER PLATE,manufactured,,,False,11,224.00,2464.00,2464.00,60
6524,5615581,completed,901-075-653-101,A,COVER PLATE,manufactured,,,False,32,109.00,3488.00,3488.00,60
6524,5615580,completed,901-375-662-102,B,CHASSIS ASSY,manufactured,,,False,1,3445.00,3445.00,3445.00,70
6524,5615580,completed,901-375-662-102,B,CHASSIS ASSY,manufactured,,,False,9,658.00,5922.00,5922.00,70
6524,5615580,completed,901-375-662-102,B,CHASSIS ASSY,manufactured,,,False,10,653.00,6530.00,6530.00,70
6524,5615580,completed,901-375-662-102,B,CHASSIS ASSY,manufactured,,,False,11,581.00,6391.00,6391.00,70
6524,5615580,completed,901-375-662-102,B,CHASSIS ASSY,manufactured,,,False,32,481.00,15392.00,15392.00,70
6527,5616525,completed,209-074-401-101-KIT,-,CHASSIS ASSY,manufactured,,Aerospace Assembly,False,2,2663.00,5326.00,5326.00,70
6527,5616525,completed,209-074-401-101-KIT,-,CHASSIS ASSY,manufactured,,Aerospace Assembly,False,5,1738.00,8690.00,8690.00,70
6527,5616525,completed,209-074-401-101-KIT,-,CHASSIS ASSY,manufactured,,Aerospace Assembly,False,10,1207.00,12070.00,12070.00,70
6527,5616525,completed,209-074-401-101-KIT,-,CHASSIS ASSY,manufactured,,Aerospace Assembly,False,20,959.00,19180.00,19180.00,70
6525,5615665,completed,901-075-670-103,C,COVER PLATE ASSY,manufactured,,,False,1,3286.00,3286.00,3286.00,70
6525,5615665,completed,901-075-670-103,C,COVER PLATE ASSY,manufactured,,,False,19,1166.00,22154.00,22154.00,70
6525,5615665,completed,901-075-670-103,C,COVER PLATE ASSY,manufactured,,,False,25,1156.00,28900.00,28900.00,70
6525,5615665,completed,901-075-670-103,C,COVER PLATE ASSY,manufactured,,,False,119,955.00,113645.00,113645.00,70
6525,5615666,completed,901-075-672-101,A,"COVER, RH NACELLE",manufactured,,,False,1,1231.00,1231.00,1231.00,60
6525,5615666,completed,901-075-672-101,A,"COVER, RH NACELLE",manufactured,,,False,19,130.00,2470.00,2470.00,60
6525,5615666,completed,901-075-672-101,A,"COVER, RH NACELLE",manufactured,,,False,25,115.00,2875.00,2875.00,60
6525,5615666,completed,901-075-672-101,A,"COVER, RH NACELLE",manufactured,,,False,119,83.60,9948.40,9948.40,60
6525,5615664,completed,901-375-660-101,A,CHASSIS ASSY,manufactured,,,False,1,6062.00,6062.00,6062.00,70
6525,5615664,completed,901-375-660-101,A,CHASSIS ASSY,manufactured,,,False,19,1253.00,23807.00,23807.00,70
6525,5615664,completed,901-375-660-101,A,CHASSIS ASSY,manufactured,,,False,25,1194.00,29850.00,29850.00,70
6525,5615664,completed,901-375-660-101,A,CHASSIS ASSY,manufactured,,,False,119,914.00,108766.00,108766.00,70
6508,5595533,completed,0023-15911,04,"KICK STAND, OPTICAL CABLE",manufactured,Stainless Steel 304L,SM - Piece,True,1,550.00,550.00,1150.00,75
6508,5595533,completed,0023-15911,04,"KICK STAND, OPTICAL CABLE",manufactured,Stainless Steel 304L,SM - Piece,True,5,129.00,645.00,1245.00,75
6508,5595533,completed,0023-15911,04,"KICK STAND, OPTICAL CABLE",manufactured,Stainless Steel 304L,SM - Piece,True,10,76.00,760.00,1360.00,75
6508,5595534,completed,0042-47170,03,MOUNT MATCH BKLHD,manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595534,completed,0042-47170,03,MOUNT MATCH BKLHD,manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595534,completed,0042-47170,03,MOUNT MATCH BKLHD,manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595535,completed,0042-56657,06,"ASSEMBLY,COVER, VALVES, C3oAP",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595535,completed,0042-56657,06,"ASSEMBLY,COVER, VALVES, C3oAP",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595535,completed,0042-56657,06,"ASSEMBLY,COVER, VALVES, C3oAP",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595536,completed,0042-92522,04,"BLANK OFF PLATE, NON MZ CONFIGURATION",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595536,completed,0042-92522,04,"BLANK OFF PLATE, NON MZ CONFIGURATION",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595536,completed,0042-92522,04,"BLANK OFF PLATE, NON MZ CONFIGURATION",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595537,completed,0042-94566,,SIDE MOUNT PL ACDC TOWER,manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595537,completed,0042-94566,,SIDE MOUNT PL ACDC TOWER,manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595537,completed,0042-94566,,SIDE MOUNT PL ACDC TOWER,manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595538,completed,0023-16223,03,SIDE MOUNTING PLATE,manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595538,completed,0023-16223,03,SIDE MOUNTING PLATE,manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595538,completed,0023-16223,03,SIDE MOUNTING PLATE,manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595539,completed,0023-16336,03,NUT PLATE EV MANIFOLD,manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595539,completed,0023-16336,03,NUT PLATE EV MANIFOLD,manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595539,completed,0023-16336,03,NUT PLATE EV MANIFOLD,manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595540,completed,0023-16895,02,"MOUNTING PLATE, AC BOX SHTMTL",manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595540,completed,0023-16895,02,"MOUNTING PLATE, AC BOX SHTMTL",manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595540,completed,0023-16895,02,"MOUNTING PLATE, AC BOX SHTMTL",manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595541,completed,0023-17455,,INTEGRATION BRACKET AC-DC BOX 0.12 THK.,manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595541,completed,0023-17455,,INTEGRATION BRACKET AC-DC BOX 0.12 THK.,manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595541,completed,0023-17455,,INTEGRATION BRACKET AC-DC BOX 0.12 THK.,manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595542,completed,0023-19205,01,"BOTTOM MOUNTING PLATE, AC BOX SHTMTL",manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595542,completed,0023-19205,01,"BOTTOM MOUNTING PLATE, AC BOX SHTMTL",manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595542,completed,0023-19205,01,"BOTTOM MOUNTING PLATE, AC BOX SHTMTL",manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595543,completed,0023-20452,03,"PLATE, CONTROLLER, MOUNT",manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595543,completed,0023-20452,03,"PLATE, CONTROLLER, MOUNT",manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595543,completed,0023-20452,03,"PLATE, CONTROLLER, MOUNT",manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595544,completed,0023-20453,01,"PL SUPPORT, TP TEMP CNTR",manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595544,completed,0023-20453,01,"PL SUPPORT, TP TEMP CNTR",manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595544,completed,0023-20453,01,"PL SUPPORT, TP TEMP CNTR",manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595545,completed,0023-21538,02,FORKLIFT POCKET_WELDED 10X4 C3oC,manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595545,completed,0023-21538,02,FORKLIFT POCKET_WELDED 10X4 C3oC,manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595545,completed,0023-21538,02,FORKLIFT POCKET_WELDED 10X4 C3oC,manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595546,completed,0042-56976,03,"MOUNT PL, TP CNTRLR",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595546,completed,0042-56976,03,"MOUNT PL, TP CNTRLR",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595546,completed,0042-56976,03,"MOUNT PL, TP CNTRLR",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595547,completed,0042-58003,02,"BRACKET, MOUNT FOR IHC, ARGON STICK, SFV",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595547,completed,0042-58003,02,"BRACKET, MOUNT FOR IHC, ARGON STICK, SFV",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595547,completed,0042-58003,02,"BRACKET, MOUNT FOR IHC, ARGON STICK, SFV",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595548,completed,0042-89419,02,MOUNTING BRACKET LOTO BOX,assembled,,,False,1,0.00,0.00,0.00,0
6508,5595548,completed,0042-89419,02,MOUNTING BRACKET LOTO BOX,assembled,,,False,5,0.00,0.00,0.00,0
6508,5595548,completed,0042-89419,02,MOUNTING BRACKET LOTO BOX,assembled,,,False,10,0.00,0.00,0.00,0
6508,5595549,completed,0042-91081,03,"MOUNT BRACKET, RMZ4 AND RMSA",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595549,completed,0042-91081,03,"MOUNT BRACKET, RMZ4 AND RMSA",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595549,completed,0042-91081,03,"MOUNT BRACKET, RMZ4 AND RMSA",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595550,completed,0042-91138,02,"MOUNTING PL, LOTO VALVE",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595550,completed,0042-91138,02,"MOUNTING PL, LOTO VALVE",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595550,completed,0042-91138,02,"MOUNTING PL, LOTO VALVE",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595551,completed,0042-91150,02,"MOUNT PL, HTTP TEMP CNTRLR",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595551,completed,0042-91150,02,"MOUNT PL, HTTP TEMP CNTRLR",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595551,completed,0042-91150,02,"MOUNT PL, HTTP TEMP CNTRLR",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595552,completed,0042-97458,01,DRIP TRAY_5K TMP,assembled,,,False,1,0.00,0.00,0.00,0
6508,5595552,completed,0042-97458,01,DRIP TRAY_5K TMP,assembled,,,False,5,0.00,0.00,0.00,0
6508,5595552,completed,0042-97458,01,DRIP TRAY_5K TMP,assembled,,,False,10,0.00,0.00,0.00,0
6508,5595553,completed,0042-98241,01,BOTTOM DRIP TRAY,assembled,,,False,1,0.00,0.00,0.00,0
6508,5595553,completed,0042-98241,01,BOTTOM DRIP TRAY,assembled,,,False,5,0.00,0.00,0.00,0
6508,5595553,completed,0042-98241,01,BOTTOM DRIP TRAY,assembled,,,False,10,0.00,0.00,0.00,0
6508,5595554,completed,0042-98621,04,"BRACKET, SHIPPING, 3WAY AND PURGE VALVES",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595554,completed,0042-98621,04,"BRACKET, SHIPPING, 3WAY AND PURGE VALVES",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595554,completed,0042-98621,04,"BRACKET, SHIPPING, 3WAY AND PURGE VALVES",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595555,completed,0042-88064,03,"RIVETED COVER, SLD, ASTM A1008",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595555,completed,0042-88064,03,"RIVETED COVER, SLD, ASTM A1008",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595555,completed,0042-88064,03,"RIVETED COVER, SLD, ASTM A1008",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595556,completed,0042-90097,07,"PANEL, EYED / MZ ACTINIUM CONTROLLER ENC",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595556,completed,0042-90097,07,"PANEL, EYED / MZ ACTINIUM CONTROLLER ENC",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595556,completed,0042-90097,07,"PANEL, EYED / MZ ACTINIUM CONTROLLER ENC",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595557,completed,0042-95677,03,"FRAME, WELDMENT C3oC",assembled,,,False,1,26.40,26.40,26.40,0
6508,5595557,completed,0042-95677,03,"FRAME, WELDMENT C3oC",assembled,,,False,5,26.40,132.00,132.00,0
6508,5595557,completed,0042-95677,03,"FRAME, WELDMENT C3oC",assembled,,,False,10,26.40,264.00,264.00,0
6508,5595558,completed,0023-23759,01,"CONNECTOR, GAS SPRING, SYM3",manufactured,,,False,1,0.00,0.00,0.00,0
6508,5595558,completed,0023-23759,01,"CONNECTOR, GAS SPRING, SYM3",manufactured,,,False,5,0.00,0.00,0.00,0
6508,5595558,completed,0023-23759,01,"CONNECTOR, GAS SPRING, SYM3",manufactured,,,False,10,0.00,0.00,0.00,0
6508,5595559,completed,0042-57976,01,"SPLASH SHIELD,INPUT STA INTERFACE PANEL,",assembled,,,False,1,0.00,0.00,0.00,0
6508,5595559,completed,0042-57976,01,"SPLASH SHIELD,INPUT STA INTERFACE PANEL,",assembled,,,False,5,0.00,0.00,0.00,0
6508,5595559,completed,0042-57976,01,"SPLASH SHIELD,INPUT STA INTERFACE PANEL,",assembled,,,False,10,0.00,0.00,0.00,0
6508,5595560,completed,0042-65382,,"AP FRAME, CHAMBER MODULE",manufactured,,,False,1,0.00,0.00,0.00,0
